,year,protest_time
9324,2013,1
9325,2013,1
9326,2013,1
9327,2013,1
9328,2014,1
9329,2014,1
9330,2014,1
9331,2015,1
9332,2015,1
9333,2015,1
9334,2015,1
9335,2015,1
9336,2015,1
9337,2016,1
9338,2016,1
9339,2016,3
9340,2016,1
9341,2016,1
9342,2016,1
9343,2016,1
9344,2016,1
9345,2016,1
9346,2017,1
9347,2018,1
9348,2018,2
9349,2019,1
9350,2020,0
6179,1990,1
6180,1990,1
6181,1990,1
6182,1990,1
6183,1990,1
6184,1990,1
6185,1990,1
6186,1991,1
6187,1991,1
6188,1991,1
6189,1991,1
6190,1991,1
6191,1992,1
6192,1992,1
6193,1992,1
6194,1992,1
6195,1992,1
6196,1992,1
6197,1993,1
6198,1993,1
6199,1994,6
6200,1995,13
6201,1995,1
6202,1995,5
6203,1995,1
6204,1996,1
6205,1996,1
6206,1996,23
6207,1996,1
6208,1997,1
6209,1997,1
6210,1998,1
6211,1998,1
6212,1998,1
6213,1998,1
6214,1998,66
6215,1998,1
6216,1998,1
6217,1998,1
6218,1998,1
6219,1999,1
6220,1999,1
6221,1999,1
6222,2000,1
6223,2000,1
6224,2001,1
6225,2001,1
6226,2001,1
6227,2001,1
6228,2002,1
6229,2003,1
6230,2003,1
6231,2003,2
6232,2003,2
6233,2003,1
6234,2003,1
6235,2004,1
6236,2005,1
6237,2005,1
6238,2005,1
6239,2005,1
6240,2005,1
6241,2006,1
6242,2006,1
6243,2006,1
6244,2006,1
6245,2006,1
6246,2006,1
6247,2006,1
6248,2006,1
6249,2006,1
6250,2006,1
6251,2006,1
6252,2006,1
6253,2006,1
6254,2006,1
6255,2006,1
6256,2006,1
6257,2006,1
6258,2007,1
6259,2007,1
6260,2007,1
6261,2007,1
6262,2007,1
6263,2007,1
6264,2007,1
6265,2007,1
6266,2007,1
6267,2007,1
6268,2007,1
6269,2007,1
6270,2007,1
6271,2007,1
6272,2007,1
6273,2007,1
6274,2007,1
6275,2007,1
6276,2007,1
6277,2007,1
6278,2007,1
6279,2007,1
6280,2007,1
6281,2007,1
6282,2007,1
6283,2007,1
6284,2008,1
6285,2008,1
6286,2008,1
6287,2008,1
6288,2008,1
6289,2008,1
6290,2008,8
6291,2008,1
6292,2008,1
6293,2008,1
6294,2009,1
6295,2009,15
6296,2009,2
6297,2009,1
6298,2009,1
6299,2009,1
6300,2009,1
6301,2009,1
6302,2009,1
6303,2010,1
6304,2010,1
6305,2010,1
6306,2010,1
6307,2010,1
6308,2010,1
6309,2010,1
6310,2010,1
6311,2010,1
6312,2010,1
6313,2010,1
6314,2010,1
6315,2010,1
6316,2010,1
6317,2010,1
6318,2010,1
6319,2010,1
6320,2010,1
6321,2010,1
6322,2010,1
6323,2010,1
6324,2010,1
6325,2010,1
6326,2010,1
6327,2010,1
6328,2010,1
6329,2010,1
6330,2010,1
6331,2010,1
6332,2010,1
6333,2010,1
6334,2010,1
6335,2010,1
6336,2010,1
6337,2011,1
6338,2011,1
6339,2011,1
6340,2011,1
6341,2011,5
6342,2011,1
6343,2011,1
6344,2011,3
6345,2011,1
6346,2011,1
6347,2011,1
6348,2011,1
6349,2011,1
6350,2011,1
6351,2011,1
6352,2011,1
6353,2011,1
6354,2011,1
6355,2011,9
6356,2011,1
6357,2011,1
6358,2011,1
6359,2011,1
6360,2011,1
6361,2011,1
6362,2011,1
6363,2011,1
6364,2012,1
6365,2012,1
6366,2012,1
6367,2012,1
6368,2012,1
6369,2012,1
6370,2012,2
6371,2012,1
6372,2012,1
6373,2012,1
6374,2012,1
6375,2012,1
6376,2012,1
6377,2012,1
6378,2012,1
6379,2012,1
6380,2012,1
6381,2012,1
6382,2012,1
6383,2012,1
6384,2012,1
6385,2012,1
6386,2012,2
6387,2012,1
6388,2012,1
6389,2012,1
6390,2013,1
6391,2013,1
6392,2013,1
6393,2013,1
6394,2013,1
6395,2013,1
6396,2013,1
6397,2013,151
6398,2013,1
6399,2013,8
6400,2013,1
6401,2013,1
6402,2013,659
6403,2013,1
6404,2013,1
6405,2013,1
6406,2013,1
6407,2013,1
6408,2013,1
6409,2014,1
6410,2014,1
6411,2014,1
6412,2014,1
6413,2014,1
6414,2014,1
6415,2014,1
6416,2015,1
6417,2015,1
6418,2015,1
6419,2015,1
6420,2015,1
6421,2015,1
6422,2015,1
6423,2015,1
6424,2015,1
6425,2015,1
6426,2015,1
6427,2015,1
6428,2015,1
6429,2015,1
6430,2015,1
6431,2015,1
6432,2015,1
6433,2015,1
6434,2015,1
6435,2015,1
6436,2015,1
6437,2015,1
6438,2015,1
6439,2015,1
6440,2015,1
6441,2015,1
6442,2015,1
6443,2015,1
6444,2015,1
6445,2015,1
6446,2015,1
6447,2015,1
6448,2015,1
6449,2015,1
6450,2015,1
6451,2015,1
6452,2016,1
6453,2016,1
6454,2016,1
6455,2016,1
6456,2016,1
6457,2016,1
6458,2016,1
6459,2016,1
6460,2016,1
6461,2016,1
6462,2016,1
6463,2016,1
6464,2016,1
6465,2016,1
6466,2016,1
6467,2016,1
6468,2016,1
6469,2016,1
6470,2016,1
6471,2016,1
6472,2016,1
6473,2016,1
6474,2016,1
6475,2017,1
6476,2017,1
6477,2017,2
6478,2017,2
6479,2017,1
6480,2017,15
6481,2017,1
6482,2018,1
6483,2018,1
6484,2018,1
6485,2018,2
6486,2019,1
6487,2019,1
6488,2019,1
6489,2019,1
6490,2019,1
6491,2020,1
6492,2020,1
6493,2020,1
587,1990,1
588,1991,1
589,1992,1
590,1993,1
591,1993,1
592,1993,1
593,1994,1
594,1994,1
595,1995,0
596,1996,1
597,1996,1
598,1996,1
599,1997,4
600,1997,1
601,1997,1
602,1997,1
603,1997,2
604,1998,0
605,1999,0
606,2000,1
607,2001,1
608,2001,1
609,2001,1
610,2001,1
611,2001,1
612,2001,1
613,2001,1
614,2001,1
615,2001,1
616,2001,1
617,2001,1
618,2001,1
619,2001,1
620,2001,1
621,2002,1
622,2002,1
623,2002,2
624,2002,1
625,2002,1
626,2002,1
627,2002,1
628,2002,2
629,2003,1
630,2003,1
631,2003,1
632,2003,1
633,2003,2
634,2003,2
635,2003,1
636,2003,1
637,2003,2
638,2003,1
639,2004,1
640,2004,1
641,2004,1
642,2004,1
643,2005,1
644,2005,1
645,2005,1
646,2005,1
647,2005,1
648,2005,1
649,2005,1
650,2005,1
651,2006,7
652,2007,1
653,2008,1
654,2008,1
655,2008,1
656,2009,1
657,2009,1
658,2009,1
659,2010,0
660,2011,0
661,2012,1
662,2012,1
663,2012,1
664,2013,1
665,2013,1
666,2013,1
667,2013,1
668,2013,1
669,2014,1
670,2015,1
671,2015,1
672,2015,1
673,2015,1
674,2015,1
675,2015,1
676,2015,1
677,2015,1
678,2015,1
679,2015,1
680,2015,1
681,2015,1
682,2015,1
683,2015,1
684,2015,1
685,2015,1
686,2015,1
687,2015,1
688,2015,1
689,2015,1
690,2015,1
691,2016,1
692,2017,75
693,2017,3
694,2018,1
695,2018,1
696,2018,1
697,2018,1
698,2018,1
699,2019,1
700,2019,1
701,2019,1
702,2019,1
703,2020,0
8946,1990,0
8947,1991,1
8948,1991,1
8949,1992,0
8950,1993,3
8951,1993,1
8952,1994,0
8953,1995,0
8954,1996,0
8955,1997,0
8956,1998,1
8957,1998,1
8958,1999,0
8959,2000,0
8960,2001,1
8961,2001,1
8962,2001,1
8963,2002,0
8964,2003,1
8965,2004,11
8966,2004,1
8967,2004,1
8968,2004,1
8969,2005,0
8970,2006,2
8971,2006,1
8972,2006,1
8973,2006,1
8974,2006,1
8975,2006,2
8976,2007,1
8977,2007,11
8978,2007,1
8979,2007,4
8980,2007,2
8981,2007,3
8982,2007,1
8983,2007,1
8984,2008,1
8985,2008,5
8986,2008,3
8987,2008,2
8988,2008,1
8989,2008,2
8990,2009,1
8991,2009,1
8992,2009,1
8993,2009,1
8994,2010,1
8995,2011,1
8996,2012,1
8997,2012,1
8998,2012,1
8999,2012,1
9000,2012,1
9001,2012,1
9002,2012,1
9003,2012,1
9004,2012,1
9005,2012,1
9006,2012,1
9007,2012,2
9008,2013,1
9009,2013,1
9010,2013,1
9011,2013,35
9012,2013,1
9013,2013,1
9014,2013,1
9015,2013,1
9016,2013,2
9017,2013,3
9018,2013,3
9019,2013,1
9020,2013,1
9021,2013,1
9022,2013,1
9023,2014,0
9024,2015,1
9025,2015,1
9026,2015,1
9027,2015,1
9028,2015,1
9029,2015,1
9030,2015,1
9031,2015,1
9032,2015,1
9033,2016,1
9034,2016,1
9035,2016,1
9036,2017,1
9037,2018,36
9038,2018,1
9039,2018,2
9040,2018,1
9041,2018,1
9042,2018,1
9043,2018,1
9044,2018,1
9045,2018,1
9046,2019,1
9047,2019,1
9048,2019,1
9049,2019,1
9050,2019,1
9051,2019,1
9052,2019,1
9053,2019,1
9054,2019,1
9055,2019,1
9056,2019,1
9057,2020,1
9058,2020,1
9059,2020,1
9060,2020,1
9061,2020,1
9062,2020,1
9063,2020,1
9064,2020,1
8304,1990,0
8305,1991,0
8306,1992,0
8307,1993,0
8308,1994,1
8309,1995,0
8310,1996,0
8311,1997,0
8312,1998,0
8313,1999,1
8314,1999,1
8315,1999,1
8316,2000,0
8317,2001,1
8318,2001,1
8319,2001,1
8320,2002,0
8321,2003,0
8322,2004,1
8323,2004,5
8324,2005,1
8325,2005,1
8326,2005,1
8327,2005,1
8328,2005,1
8329,2005,1
8330,2006,0
8331,2007,0
8332,2008,0
8333,2009,0
8334,2010,1
8335,2011,1
8336,2011,1
8337,2011,1
8338,2011,1
8339,2011,1
8340,2012,1
8341,2013,1
8342,2014,0
8343,2015,0
8344,2016,1
8345,2017,1
8346,2017,1
8347,2018,1
8348,2019,1
8349,2019,1
8350,2019,1
8351,2019,1
8352,2020,0
1550,1990,0
1551,1991,0
1552,1992,1
1553,1992,1
1554,1992,1
1555,1993,0
1556,1994,0
1557,1995,0
1558,1996,0
1559,1997,1
1560,1997,1
1561,1997,1
1562,1998,1
1563,1998,1
1564,1998,3
1565,1998,1
1566,1998,7
1567,1998,1
1568,1998,1
1569,1998,1
1570,1999,50
1571,2000,0
1572,2001,1
1573,2002,1
1574,2003,12
1575,2004,2
1576,2005,0
1577,2006,1
1578,2007,1
1579,2008,2
1580,2008,1
1581,2008,5
1582,2009,0
1583,2010,0
1584,2011,1
1585,2011,12
1586,2012,27
1587,2013,2
1588,2013,15
1589,2014,1
1590,2014,1
1591,2014,1
1592,2015,1
1593,2015,1
1594,2016,1
1595,2017,0
1596,2018,0
1597,2019,0
1598,2020,0
182,1990,4
183,1990,1
184,1991,1
185,1991,1
186,1991,1
187,1992,1
188,1992,1
189,1993,1
190,1993,1
191,1993,1
192,1993,1
193,1993,1
194,1994,1
195,1994,1
196,1994,1
197,1994,1
198,1994,1
199,1994,1
200,1994,1
201,1994,1
202,1994,1
203,1994,1
204,1995,1
205,1995,1
206,1996,1
207,1997,1
208,1997,1
209,1997,2
210,1997,2
211,1998,1
212,1998,1
213,1998,1
214,1999,1
215,1999,2
216,1999,16
217,1999,1
218,1999,1
219,1999,2
220,2000,1
221,2000,1
222,2000,1
223,2000,3
224,2001,1
225,2002,3
226,2002,1
227,2002,1
228,2002,1
229,2003,22
230,2003,6
231,2004,1
232,2004,1
233,2004,1
234,2004,1
235,2004,1
236,2004,1
237,2004,1
238,2004,1
239,2005,1
240,2005,1
241,2006,1
242,2006,2
243,2006,1
244,2006,1
245,2007,1
246,2008,1
247,2008,2
248,2008,1
249,2009,0
250,2010,1
251,2010,1
252,2010,2
253,2010,3
254,2011,1
255,2011,1
256,2012,1
257,2012,2
258,2012,1
259,2013,1
260,2013,1
261,2013,1
262,2013,1
263,2013,1
264,2013,1
265,2013,1
266,2014,1
267,2014,1
268,2014,1
269,2014,1
270,2014,1
271,2014,1
272,2014,1
273,2014,1
274,2014,1
275,2015,1
276,2015,1
277,2015,1
278,2015,1
279,2015,1
280,2016,19
281,2016,1
282,2016,1
283,2017,1
284,2017,1
285,2018,1
286,2018,2
287,2018,1
288,2018,1
289,2018,1
290,2019,3
291,2019,1
292,2019,1
293,2019,1
294,2019,1
295,2019,2
296,2019,1
297,2019,1
298,2019,1
299,2019,1
300,2019,1
301,2019,1
302,2019,1
303,2019,1
304,2019,1
305,2020,1
704,1990,1
705,1990,1
706,1991,1
707,1991,1
708,1992,1
709,1992,1
710,1992,1
711,1993,1
712,1993,1
713,1994,1
714,1994,1
715,1994,1
716,1994,1
717,1994,1
718,1994,1
719,1995,1
720,1995,1
721,1995,1
722,1996,1
723,1996,5
724,1996,1
725,1997,1
726,1997,1
727,1997,1
728,1997,8
729,1997,1
730,1997,1
731,1997,1
732,1997,5
733,1998,1
734,1998,1
735,1998,1
736,1998,4
737,1999,1
738,1999,1
739,1999,7
740,1999,1
741,1999,1
742,2000,1
743,2000,1
744,2001,1
745,2002,1
746,2002,1
747,2002,1
748,2002,1
749,2003,1
750,2004,1
751,2004,1
752,2004,1
753,2004,1
754,2004,1
755,2004,1
756,2005,1
757,2005,1
758,2006,1
759,2007,1
760,2007,1
761,2008,0
762,2009,1
763,2009,2
764,2009,1
765,2009,1
766,2009,1
767,2009,1
768,2009,1
769,2009,1
770,2009,1
771,2010,1
772,2011,1
773,2011,1
774,2011,1
775,2011,15
776,2011,1
777,2011,1
778,2012,1
779,2012,1
780,2013,1
781,2013,1
782,2013,1
783,2013,1
784,2013,1
785,2014,0
786,2015,1
787,2015,1
788,2015,1
789,2015,1
790,2015,1
791,2015,1
792,2015,1
793,2015,1
794,2015,1
795,2015,1
796,2015,1
797,2015,1
798,2015,1
799,2015,1
800,2015,1
801,2015,1
802,2015,1
803,2016,1
804,2016,1
805,2017,15
806,2017,6
807,2018,1
808,2018,1
809,2018,1
810,2018,1
811,2019,1
812,2019,1
813,2019,1
814,2019,1
815,2019,1
816,2019,1
817,2019,1
818,2019,1
819,2020,0
5277,1990,1
5278,1990,1
5279,1990,1
5280,1990,1
5281,1990,2
5282,1991,0
5283,1992,1
5284,1992,1
5285,1992,1
5286,1993,1
5287,1994,1
5288,1994,2
5289,1995,1
5290,1996,1
5291,1997,0
5292,1998,1
5293,1999,1
5294,1999,1
5295,2000,1
5296,2001,1
5297,2002,1
5298,2002,1
5299,2003,0
5300,2004,0
5301,2005,0
5302,2006,2
5303,2006,1
5304,2006,2
5305,2006,1
5306,2006,1
5307,2006,1
5308,2006,2
5309,2007,1
5310,2007,1
5311,2007,1
5312,2007,1
5313,2007,1
5314,2008,1
5315,2009,1
5316,2009,1
5317,2010,0
5318,2011,1
5319,2011,1
5320,2011,1
5321,2012,1
5322,2012,1
5323,2013,1
5324,2013,1
5325,2013,1
5326,2014,1
5327,2014,1
5328,2014,1
5329,2015,1
5330,2015,1
5331,2015,1
5332,2015,1
5333,2015,1
5334,2015,1
5335,2016,1
5336,2016,1
5337,2017,1
5338,2017,1
5339,2017,4
5340,2017,1
5341,2018,1
5342,2018,1
5343,2018,1
5344,2018,1
5345,2018,3
5346,2018,1
5347,2018,1
5348,2018,1
5349,2019,1
5350,2019,1
5351,2019,1
5352,2019,1
5353,2019,1
5354,2019,1
5355,2020,0
15091,1990,1
15092,1990,2
15093,1990,1
15094,1990,1
15095,1990,1
15096,1990,1
15097,1990,5
15098,1990,1
15099,1990,1
15100,1990,3
15101,1991,1
15102,1992,1
15103,1992,1
15104,1992,1
15105,1993,1
15106,1993,3
15107,1993,1
15108,1994,6
15109,1994,1
15110,1994,1
15111,1994,2
15112,1994,1
15113,1995,8
15114,1996,2
15115,1996,1
15116,1996,1
15117,1996,1
15118,1997,1
15119,1997,1
15120,1997,1
15121,1998,1
15122,1998,1
15123,1998,1
15124,1998,1
15125,1998,1
15126,1998,1
15127,1999,7
15128,2000,9
15129,2000,2
15130,2000,1
15131,2000,1
15132,2000,3
15133,2001,1
15134,2001,1
15135,2001,1
15136,2001,1
15137,2001,1
15138,2001,1
15139,2001,1
15140,2001,1
15141,2001,1
15142,2002,1
15143,2002,1
15144,2002,1
15145,2002,1
15146,2003,0
15147,2004,2
15148,2004,1
15149,2004,1
15150,2004,1
15151,2005,1
15152,2005,3
15153,2005,2
15154,2005,1
15155,2006,1
15156,2006,1
15157,2006,1
15158,2006,1
15159,2006,3
15160,2006,1
15161,2006,1
15162,2006,1
15163,2006,3
15164,2006,1
15165,2007,2
15166,2007,1
15167,2007,1
15168,2007,1
15169,2007,1
15170,2007,1
15171,2007,1
15172,2007,1
15173,2007,2
15174,2007,1
15175,2007,1
15176,2007,1
15177,2007,1
15178,2007,27
15179,2008,1
15180,2008,27
15181,2008,1
15182,2008,9
15183,2008,1
15184,2008,1
15185,2008,6
15186,2008,2
15187,2008,1
15188,2008,1
15189,2008,2
15190,2008,1
15191,2008,1
15192,2009,1
15193,2009,1
15194,2009,1
15195,2009,6
15196,2009,4
15197,2010,4
15198,2010,1
15199,2010,1
15200,2010,1
15201,2010,1
15202,2010,1
15203,2010,56
15204,2010,1
15205,2011,1
15206,2011,5
15207,2011,22
15208,2011,1
15209,2011,2
15210,2011,13
15211,2011,14
15212,2011,2
15213,2011,2
15214,2012,1
15215,2012,1
15216,2012,18
15217,2012,2
15218,2012,1
15219,2012,1
15220,2012,1
15221,2012,2
15222,2012,19
15223,2013,2
15224,2013,1
15225,2013,1
15226,2013,1
15227,2013,1
15228,2013,1
15229,2013,1
15230,2013,1
15231,2013,1
15232,2014,1
15233,2014,1
15234,2014,1
15235,2014,1
15236,2014,1
15237,2014,4
15238,2014,1
15239,2014,1
15240,2014,1
15241,2014,1
15242,2014,732
15243,2014,1
15244,2014,1
15245,2014,1
15246,2015,1
15247,2015,1
15248,2015,1
15249,2015,1
15250,2015,1
15251,2015,1
15252,2015,1
15253,2015,1
15254,2015,3
15255,2015,1
15256,2015,1
15257,2016,23
15258,2016,10
15259,2016,44
15260,2016,1
15261,2016,1
15262,2016,1
15263,2016,1
15264,2017,7
15265,2017,1
15266,2017,10
15267,2017,1
15268,2017,16
15269,2017,9
15270,2017,1
15271,2017,1
15272,2017,1
15273,2017,1
15274,2017,1
15275,2017,1
15276,2018,1
15277,2018,1
15278,2018,1
15279,2018,1
15280,2018,1
15281,2018,1
15282,2018,2
15283,2018,1
15284,2018,1
15285,2018,1
15286,2018,1
15287,2018,1
15288,2018,1
15289,2018,1
15290,2019,1
15291,2019,1
15292,2019,1
15293,2019,1
15294,2019,1
15295,2019,1
15296,2019,1
15297,2019,1
15298,2019,1
15299,2019,1
15300,2019,1
15301,2019,1
15302,2019,1
15303,2019,1
15304,2019,1
15305,2019,74
15306,2019,1
15307,2019,1
15308,2019,1
15309,2019,1
15310,2019,1
15311,2019,1
15312,2019,1
15313,2020,1
15314,2020,1
15315,2020,1
15316,2020,1
15317,2020,1
15318,2020,1
16920,1990,1
16921,1991,1
16922,1991,1
16923,1992,1
16924,1993,1
16925,1993,1
16926,1993,11
16927,1993,1
16928,1994,1
16929,1994,1
16930,1994,8
16931,1994,1
16932,1994,5
16933,1994,1
16934,1994,1
16935,1994,1
16936,1995,1
16937,1995,1
16938,1995,1
16939,1995,1
16940,1995,1
16941,1996,1
16942,1996,3
16943,1996,1
16944,1996,1
16945,1996,2
16946,1996,1
16947,1996,2
16948,1997,1
16949,1997,1
16950,1997,1
16951,1997,1
16952,1997,2
16953,1998,1
16954,1998,1
16955,1998,1
16956,1998,1
16957,1998,1
16958,1998,3
16959,1998,2
16960,1998,1
16961,1998,1
16962,1998,1
16963,1998,1
16964,1998,1
16965,1998,25
16966,1998,19
16967,1998,6
16968,1998,1
16969,1998,1
16970,1998,7
16971,1998,1
16972,1998,1
16973,1998,1
16974,1998,1
16975,1998,2
16976,1999,1
16977,1999,1
16978,1999,1
16979,1999,1
16980,1999,1
16981,1999,1
16982,1999,1
16983,1999,1
16984,1999,1
16985,1999,3
16986,1999,1
16987,1999,1
16988,1999,1
16989,1999,1
16990,1999,1
16991,2000,2
16992,2000,9
16993,2000,1
16994,2000,1
16995,2000,1
16996,2000,1
16997,2000,2
16998,2000,1
16999,2000,1
17000,2001,1
17001,2001,1
17002,2001,2
17003,2001,3
17004,2001,3
17005,2002,1
17006,2002,1
17007,2002,1
17008,2002,1
17009,2002,1
17010,2002,1
17011,2003,16
17012,2003,1
17013,2003,1
17014,2004,1
17015,2004,1
17016,2004,1
17017,2005,2
17018,2005,2
17019,2005,1
17020,2006,2
17021,2006,10
17022,2006,1
17023,2006,2
17024,2006,1
17025,2006,1
17026,2006,1
17027,2007,1
17028,2008,1
17029,2008,1
17030,2008,1
17031,2009,1
17032,2010,1
17033,2010,1
17034,2010,2
17035,2011,1
17036,2011,1
17037,2012,1
17038,2013,1
17039,2013,1
17040,2013,1
17041,2013,1
17042,2013,1
17043,2014,1
17044,2014,1
17045,2014,1
17046,2014,1
17047,2014,1
17048,2014,1
17049,2015,1
17050,2016,1
17051,2016,1
17052,2016,1
17053,2016,1
17054,2016,1
17055,2016,1
17056,2016,1
17057,2017,1
17058,2017,1
17059,2017,1
17060,2018,1
17061,2018,1
17062,2018,1
17063,2018,1
17064,2018,1
17065,2018,1
17066,2019,1
17067,2019,1
17068,2019,1
17069,2019,1
17070,2019,1
17071,2019,1
17072,2020,1
12434,1990,1
12435,1991,6
12436,1991,1
12437,1991,1
12438,1992,1
12439,1992,1
12440,1992,1
12441,1993,0
12442,1994,1
12443,1994,2
12444,1994,1
12445,1994,1
12446,1995,1
12447,1996,0
12448,1997,0
12449,1998,1
12450,1998,1
12451,1998,1
12452,1998,1
12453,1998,1
12454,1999,1
12455,1999,1
12456,1999,4
12457,1999,1
12458,2000,1
12459,2000,1
12460,2000,1
12461,2000,1
12462,2000,1
12463,2001,1
12464,2001,1
12465,2001,1
12466,2001,2
12467,2001,1
12468,2002,1
12469,2002,1
12470,2002,1
12471,2002,5
12472,2002,2
12473,2002,1
12474,2002,1
12475,2002,1
12476,2003,7
12477,2003,1
12478,2004,0
12479,2005,1
12480,2005,1
12481,2005,1
12482,2006,1
12483,2006,1
12484,2006,1
12485,2006,1
12486,2006,1
12487,2007,1
12488,2007,1
12489,2007,1
12490,2007,2
12491,2007,1
12492,2007,1
12493,2007,1
12494,2008,8
12495,2009,1
12496,2009,2
12497,2009,1
12498,2009,2
12499,2009,1
12500,2009,1
12501,2009,1
12502,2009,1
12503,2009,1
12504,2009,1
12505,2009,1
12506,2009,1
12507,2009,1
12508,2009,1
12509,2009,2
12510,2009,1
12511,2009,2
12512,2009,1
12513,2009,1
12514,2009,1
12515,2009,1
12516,2010,1
12517,2010,1
12518,2010,1
12519,2011,1
12520,2011,1
12521,2011,1
12522,2011,1
12523,2011,1
12524,2012,1
12525,2013,1
12526,2013,1
12527,2014,1
12528,2014,1
12529,2014,1
12530,2014,1
12531,2015,1
12532,2015,1
12533,2015,4
12534,2015,1
12535,2016,1
12536,2016,3
12537,2016,1
12538,2016,1
12539,2017,1
12540,2017,5
12541,2017,1
12542,2017,1
12543,2017,1
12544,2017,73
12545,2017,11
12546,2018,1
12547,2018,1
12548,2018,4
12549,2018,1
12550,2018,1
12551,2018,2
12552,2018,1
12553,2018,1
12554,2019,1
12555,2019,1
12556,2019,1
12557,2019,1
12558,2019,1
12559,2020,1
12560,2020,1
12561,2020,1
12696,1990,0
12697,1991,1
12698,1992,2
12699,1993,0
12700,1994,1
12701,1995,15
12702,1996,0
12703,1997,0
12704,1998,0
12705,1999,0
12706,2000,0
12707,2001,0
12708,2002,1
12709,2003,1
12710,2003,1
12711,2003,1
12712,2003,1
12713,2003,1
12714,2003,1
12715,2003,1
12716,2003,1
12717,2004,1
12718,2004,1
12719,2004,1
12720,2004,1
12721,2004,1
12722,2004,1
12723,2004,1
12724,2005,1
12725,2005,1
12726,2005,1
12727,2005,1
12728,2005,1
12729,2005,1
12730,2005,1
12731,2005,1
12732,2005,1
12733,2005,1
12734,2005,1
12735,2005,1
12736,2005,1
12737,2005,1
12738,2006,1
12739,2006,1
12740,2007,1
12741,2007,1
12742,2007,1
12743,2007,1
12744,2008,1
12745,2008,1
12746,2008,1
12747,2008,1
12748,2008,1
12749,2008,1
12750,2008,1
12751,2008,1
12752,2008,1
12753,2008,2
12754,2009,1
12755,2009,1
12756,2009,1
12757,2009,1
12758,2010,1
12759,2010,1
12760,2010,1
12761,2010,1
12762,2010,1
12763,2010,1
12764,2010,1
12765,2011,1
12766,2011,1
12767,2011,1
12768,2011,2
12769,2011,1
12770,2011,1
12771,2011,1
12772,2011,1
12773,2011,1
12774,2011,1
12775,2011,1
12776,2012,1
12777,2012,1
12778,2013,1
12779,2013,1
12780,2013,1
12781,2013,1
12782,2013,1
12783,2013,1
12784,2013,1
12785,2013,1
12786,2013,1
12787,2013,1
12788,2014,1
12789,2015,1
12790,2015,1
12791,2015,1
12792,2015,1
12793,2015,1
12794,2015,1
12795,2015,1
12796,2016,1
12797,2016,10
12798,2016,1
12799,2016,1
12800,2016,2
12801,2016,1
12802,2017,1
12803,2017,1
12804,2017,3
12805,2018,1
12806,2018,1
12807,2018,6
12808,2019,4
12809,2019,1
12810,2019,1
12811,2019,1
12812,2019,1
12813,2019,1
12814,2019,1
12815,2019,1
12816,2019,1
12817,2019,1
12818,2019,1
12819,2019,1
12820,2019,1
12821,2019,1
12822,2019,1
12823,2019,1
12824,2019,1
12825,2019,1
12826,2019,1
12827,2020,1
12828,2020,1
12829,2020,1
12830,2020,1
3381,1990,0
3382,1991,0
3383,1992,1
3384,1992,1
3385,1992,1
3386,1992,1
3387,1992,1
3388,1992,1
3389,1992,1
3390,1992,1
3391,1992,1
3392,1992,1
3393,1992,1
3394,1992,1
3395,1992,1
3396,1992,1
3397,1992,1
3398,1992,1
3399,1992,1
3400,1993,1
3401,1993,1
3402,1993,1
3403,1993,1
3404,1993,1
3405,1993,1
3406,1993,1
3407,1993,1
3408,1993,1
3409,1994,1
3410,1994,1
3411,1994,1
3412,1994,1
3413,1994,1
3414,1994,1
3415,1994,1
3416,1994,1
3417,1994,1
3418,1994,1
3419,1994,1
3420,1994,1
3421,1994,1
3422,1994,1
3423,1994,1
3424,1994,1
3425,1994,1
3426,1994,1
3427,1994,1
3428,1994,1
3429,1994,1
3430,1994,1
3431,1994,1
3432,1994,1
3433,1994,1
3434,1994,1
3435,1994,1
3436,1994,1
3437,1994,1
3438,1994,1
3439,1994,1
3440,1994,1
3441,1994,1
3442,1995,0
3443,1996,1
3444,1997,1
3445,1997,1
3446,1997,1
3447,1997,1
3448,1997,1
3449,1997,1
3450,1997,1
3451,1997,1
3452,1997,1
3453,1997,1
3454,1997,1
3455,1997,1
3456,1997,1
3457,1997,1
3458,1997,1
3459,1997,1
3460,1997,1
3461,1997,1
3462,1997,1
3463,1997,1
3464,1997,1
3465,1997,1
3466,1997,1
3467,1997,1
3468,1997,1
3469,1997,1
3470,1997,1
3471,1997,1
3472,1998,0
3473,1999,1
3474,2000,1
3475,2001,0
3476,2002,1
3477,2003,5
3478,2003,1
3479,2003,1
3480,2003,1
3481,2003,1
3482,2003,1
3483,2003,1
3484,2003,1
3485,2003,1
3486,2003,1
3487,2003,1
3488,2003,1
3489,2003,1
3490,2003,1
3491,2003,1
3492,2003,1
3493,2003,1
3494,2003,1
3495,2003,1
3496,2003,1
3497,2003,1
3498,2003,1
3499,2003,1
3500,2003,1
3501,2003,1
3502,2003,1
3503,2003,1
3504,2003,1
3505,2003,2
3506,2003,1
3507,2003,1
3508,2003,1
3509,2003,1
3510,2003,1
3511,2003,1
3512,2003,1
3513,2003,1
3514,2003,1
3515,2003,1
3516,2003,1
3517,2004,1
3518,2004,1
3519,2004,1
3520,2004,1
3521,2004,1
3522,2004,1
3523,2004,1
3524,2004,1
3525,2004,1
3526,2004,1
3527,2004,1
3528,2004,1
3529,2004,1
3530,2004,1
3531,2004,1
3532,2004,1
3533,2004,1
3534,2004,1
